MAROB_ID,IID,MESSZEIT,KENNUNG,GEOGR_BREITE,GEOGR_LAENGE,FEUCHTTEMPERATUR,WASSERTEMPERATUR,LUFTDRUCK_REDUZIERT,HORIZONTALE_SICHT,WETTER
8793139,256,2019-04-15 06:00,DHDT2, 37.2000, 011.4000,, 16.00, 1014.10,20010,2
8792977,256,2019-04-15 06:00,DHEB, 21.7000, 038.6000,, 23.00, 1011.50,20010,2
8792971,10256,2019-04-15 06:00,DHEB, 21.7000, 038.6000,, 23.00, 1011.50,20000,2
8790965,10256,2019-04-15 06:00,DHEH2,-43.3000,-030.0000, 06.20, 13.00, 1016.30,20000,51
8791360,256,2019-04-15 06:00,DHEH2,-43.3000,-030.0000,, 13.00, 1016.30,20010,51
8790464,256,2019-04-15 06:00,DJPZ2, 48.3000,-019.4000,, 12.00, 0998.10,20010,3
8790453,10256,2019-04-15 06:00,DJPZ2, 48.3000,-019.4000,, 12.00, 0998.10,20000,3
8791008,10256,2019-04-15 06:00,DJQA2, 49.8000,-002.6000,, 09.00, 1016.90,20000,3
8790977,256,2019-04-15 06:00,DJQA2, 49.8000,-002.6000,, 09.00, 1016.90,20010,3
8791383,256,2019-04-15 06:00,DJQB2, 16.1000,-070.2000,, 25.00, 1014.40,20010,2
8791237,10256,2019-04-15 06:00,DJQB2, 16.1000,-070.2000,, 25.00, 1014.40,20000,2
8791557,256,2019-04-15 06:00,DKBW2,-02.3000, 107.1000,, 30.00, 1009.00,20010,2
8851061,10256,2019-04-15 06:00,DKBW2,-00.1000, 106.5000, 26.00, 29.00, 1010.00,20000,
8790952,10256,2019-04-15 06:00,DKBW2,-02.3000, 107.1000, 26.00, 30.00, 1009.00,20000,2
8790127,10384,2019-04-15 06:00,EUCDE08, 50.4100,-000.4100,, 10.53, 1022.30,,
8791571,384,2019-04-15 06:00,EUCDE08, 50.4000,-000.4000,, 10.50, 1022.30,,509
8791545,384,2019-04-15 06:00,EUCDE09, 47.8000,-069.9000,, 03.10, 1007.40,,509
8790122,10384,2019-04-15 06:00,EUCDE09, 47.7500,-069.8800,, 03.10, 1007.40,,
8791535,384,2019-04-15 06:00,EUCDE19, 32.2000, 135.2000,,, 1014.10,,509
8790120,10384,2019-04-15 06:00,EUCDE19, 32.2200, 135.2100,,, 1014.10,,
8792847,256,2019-04-15 06:00,OXCQ2, 03.6000,-027.3000,, 29.00, 1011.50,20010,2
8792834,10256,2019-04-15 06:00,OXCQ2, 03.6000,-027.3000,, 29.00, 1011.50,20000,2
8792832,10256,2019-04-15 06:00,ZDNC5, 05.2000,-010.2000,, 31.00, 1010.50,20000,2
8792848,256,2019-04-15 06:00,ZDNC5, 05.2000,-010.2000,, 31.00, 1010.50,20010,2
8795203,384,2019-04-15 07:00,6201065, 54.0000, 006.6000,,, 1031.00,,509
8795204,384,2019-04-15 07:00,6201066, 55.2000, 007.2000,,, 1032.60,,509
8798229,10256,2019-04-15 07:00,A8CH2,-08.7000, 013.2000, 27.00, 27.00, 1013.00,10000,1
8798222,256,2019-04-15 07:00,A8CH2,-08.7000, 013.2000,, 27.00, 1013.00,10010,1
8795263,10384,2019-04-15 07:00,DBBE, 13.1000,-121.7000,, 26.50, 1013.20,,509
8795148,10384,2019-04-15 07:00,DBBT,-29.9000,-036.9000,, 24.50, 1019.80,,509
8795147,384,2019-04-15 07:00,DBBT,-29.9000,-036.9000,, 24.50, 1019.80,,509
8800152,384,2019-04-15 07:00,DBKR, 54.1000, 012.1000,, 08.30, 1032.20,,509
8800139,10384,2019-04-15 07:00,DBKR, 54.1000, 012.1000,, 08.30, 1032.20,,509
8795729,10384,2019-04-15 07:00,DBKV, 54.3300, 010.1800,, 07.58, 1032.50,,
8794966,384,2019-04-15 07:00,DBKV, 54.3000, 010.2000,, 07.60, 1032.50,,509
8795868,10384,2019-04-15 07:00,DBLK,-53.2000,-070.9000,, 08.30, 0996.50,,509
8795735,10384,2019-04-15 07:00,DBND, 54.3300, 010.1500,, 07.10, 1032.70,,
8794995,384,2019-04-15 07:00,DBND, 54.3000, 010.2000,, 07.10, 1032.70,,509
8856470,384,2019-04-15 07:00,EUCDE06, 49.9000,-017.3000,,, 1001.30,,509
8794957,384,2019-04-15 07:00,EUCDE08, 50.3000,-000.8000,, 10.60, 1021.30,,509
8795704,10384,2019-04-15 07:00,EUCDE08, 50.3400,-000.8100,, 10.64, 1021.30,,
8795714,10384,2019-04-15 07:00,EUCDE09, 48.0100,-069.6500,, 03.23, 1006.60,,
8794984,384,2019-04-15 07:00,EUCDE09, 48.0000,-069.6000,, 03.20, 1006.60,,509
8795728,10384,2019-04-15 07:00,EUCDE10, 53.5300, 008.5800,,, 1030.00,,
8795718,10384,2019-04-15 07:00,EUCDE19, 32.3300, 135.5300,,, 1013.60,,
8794962,384,2019-04-15 07:00,EUCDE19, 32.3000, 135.5000,,, 1013.60,,509
8856562,384,2019-04-15 07:00,EUCDE29, 10.7000, 075.7000,,, 1010.20,,509
8798230,10256,2019-04-15 07:00,LXYO,-37.8000, 120.1000,, 15.00, 1002.50,10000,3
8798223,256,2019-04-15 07:00,LXYO,-37.8000, 120.1000,, 15.00, 1002.50,10010,3
8905730,256,2019-04-15 08:00,A8TL8,-00.7000, 106.7000,, 29.70, 1009.30,20010,1
8906311,256,2019-04-15 08:00,A8TL8,-00.7000, 106.7000,, 29.70, 1009.30,20010,1
8905775,10256,2019-04-15 08:00,A8TL8,-00.7000, 106.7000, 25.30, 29.70, 1009.30,20000,1
8808692,10256,2019-04-15 08:00,CQIX3, 06.1000, 058.7000, 26.00, 31.10, 1013.70,10000,3
8799485,10384,2019-04-15 08:00,DBBA, 54.2000, 012.1000,, 05.50, 1032.40,,509
8799296,10384,2019-04-15 08:00,DBEA, 54.0000, 008.2000,, 07.20, 1030.50,,509
8799486,10384,2019-04-15 08:00,DBFH, 53.5000, 008.6000,, 06.10, 1029.10,,509
8799495,10384,2019-04-15 08:00,DBJM, 53.8000, 008.9000,, 08.00, 1030.70,,509
8805241,384,2019-04-15 08:00,DBKR, 54.1000, 012.1000,, 07.90, 1032.00,,509
8805271,10384,2019-04-15 08:00,DBKR, 54.1000, 012.1000,, 07.90, 1032.00,,509
8801698,10384,2019-04-15 08:00,DBLK,-53.2000,-070.9000,, 08.30, 0996.00,,509
8863244,384,2019-04-15 08:00,DBLK,-52.7000,-070.0000,, 08.40, 0994.70,,509
8863329,10384,2019-04-15 08:00,DBLK,-52.7000,-070.0000,, 08.40, 0994.70,,509
8801621,384,2019-04-15 08:00,DBLK,-53.2000,-070.9000,, 08.30, 0996.00,,509
8803910,256,2019-04-15 08:00,DNDD, 29.8000, 123.1000,, 15.00, 1018.00,10010,2
8803808,10256,2019-04-15 08:00,DNDD, 29.8000, 123.1000, 12.00, 15.00, 1018.00,10000,2
8801430,10384,2019-04-15 08:00,EUCDE10, 53.5300, 008.5800,,, 1029.70,,
8805884,384,2019-04-15 09:00,6201065, 54.0000, 006.6000,,, 1030.30,,509
8805883,384,2019-04-15 09:00,6201066, 55.2000, 007.2000,,, 1032.60,,509
8868161,256,2019-04-15 09:00,A8ZU9,-23.1000,-043.1000,,, 1016.20,20010,2
8808691,10256,2019-04-15 09:00,CQIB6,-31.8000, 032.5000,, 24.00, 1011.50,20000,60
8804694,10384,2019-04-15 09:00,DBBA, 54.2000, 012.1000,, 05.90, 1032.00,,509
8805865,10384,2019-04-15 09:00,DBBE, 13.2000,-122.1000,, 26.50, 1011.80,,509
8805733,10384,2019-04-15 09:00,DBBT,-29.7000,-037.0000,, 24.60, 1020.10,,509
8805717,384,2019-04-15 09:00,DBBT,-29.7000,-037.0000,, 24.60, 1020.10,,509
8804695,10384,2019-04-15 09:00,DBFH, 53.5000, 008.6000,, 09.50, 1029.00,,509
8820479,10384,2019-04-15 09:00,DBFI, 53.9000, 008.7000,, 09.10, 1030.30,,509
8820536,384,2019-04-15 09:00,DBFI, 53.9000, 008.7000,, 09.10, 1030.30,,509
8820453,10384,2019-04-15 09:00,DBFX, 53.5000, 008.6000,, 10.10, 1029.70,,509
8804703,10384,2019-04-15 09:00,DBJM, 53.9000, 008.9000,, 08.00, 1030.30,,509
8805709,384,2019-04-15 09:00,DBKV, 54.3000, 010.2000,, 07.60, 1032.20,,509
8806228,10384,2019-04-15 09:00,DBKV, 54.3300, 010.1800,, 07.56, 1032.20,,
8806376,384,2019-04-15 09:00,DBLK,-53.2000,-070.9000,, 08.40, 0996.10,,509
8806459,10384,2019-04-15 09:00,DBLK,-53.2000,-070.9000,, 08.40, 0996.10,,509
8806226,10384,2019-04-15 09:00,DBND, 54.3300, 010.1500,, 07.51, 1032.30,,
8806882,10256,2019-04-15 09:00,DDSD2, 34.8000,-010.2000,, 17.50, 1017.00,20000,3
8806891,256,2019-04-15 09:00,DDSD2, 34.8000,-010.2000,, 17.50, 1017.00,20010,3
8805239,256,2019-04-15 09:00,DFGX2, 37.8000, 134.3000,, 12.00, 1016.50,20010,2
8805269,10256,2019-04-15 09:00,DFGX2, 37.8000, 134.3000, 07.60, 12.00, 1016.50,20000,2
8806827,10256,2019-04-15 09:00,DGEN, 54.6000, 008.0000, 04.50, 05.50, 1031.50,20000,1
8806466,256,2019-04-15 09:00,DGEN, 54.6000, 008.0000,, 05.50, 1031.50,20010,1
8808693,10256,2019-04-15 09:00,DGQD2, 03.3000, 100.4000, 25.00, 32.20, 1008.80,20000,2
8804784,10256,2019-04-15 09:00,DGWD2, 11.8000, 109.7000,, 30.00, 1008.20,20000,1
8804785,256,2019-04-15 09:00,DGWD2, 11.8000, 109.7000,, 30.00, 1008.20,20010,1
8806714,256,2019-04-15 09:00,DJQB2, 15.5000,-070.8000,, 24.00, 1014.00,20010,2
8806259,10256,2019-04-15 09:00,DMRX, 45.5000,-125.1000,, 11.00, 1011.50,10000,1
8806281,256,2019-04-15 09:00,DMRX, 45.5000,-125.1000,, 11.00, 1011.50,10010,1
8805707,384,2019-04-15 09:00,EUCDE08, 50.2000,-001.6000,, 10.80, 1019.40,,509
8806238,10384,2019-04-15 09:00,EUCDE08, 50.2000,-001.6100,, 10.82, 1019.40,,
8806216,10384,2019-04-15 09:00,EUCDE09, 48.3300,-069.2000,, 03.30, 1004.90,,
8867767,10384,2019-04-15 09:00,EUCDE16, 51.8900, 004.4300,,, 1018.60,,
8806211,10384,2019-04-15 09:00,EUCDE19, 32.5500, 136.1500,,, 1014.40,,
8805703,384,2019-04-15 09:00,EUCDE19, 32.6000, 136.2000,,, 1014.40,,509
8810797,384,2019-04-15 10:00,6201065, 54.0000, 006.6000,,, 1030.30,,509
8810798,384,2019-04-15 10:00,6201066, 55.2000, 007.2000,,, 1032.20,,509
8810826,10384,2019-04-15 10:00,DBBE, 13.2000,-122.3000,, 26.90, 1010.80,,509
8810663,384,2019-04-15 10:00,DBBT,-29.7000,-037.0000,, 24.60, 1020.10,,509
8810664,10384,2019-04-15 10:00,DBBT,-29.7000,-037.0000,, 24.60, 1020.10,,509
8809557,10384,2019-04-15 10:00,DBEA, 54.0000, 008.2000,, 07.00, 1030.40,,509
8811143,10384,2019-04-15 10:00,DBKV, 54.3300, 010.1800,, 07.66, 1031.70,,
8811142,10384,2019-04-15 10:00,DBND, 54.3300, 010.1500,, 07.53, 1031.90,,
8811123,10384,2019-04-15 10:00,EUCDE08, 50.1400,-002.0100,, 10.82, 1018.00,,
8811121,10384,2019-04-15 10:00,EUCDE09, 48.4700,-068.9500,, 03.02, 1004.10,,
8810575,384,2019-04-15 10:00,EUCDE12,-29.8000, 031.2000,,, 1012.10,,509
8811091,10384,2019-04-15 10:00,EUCDE19, 32.6500, 136.4700,,, 1015.30,,
8820419,384,2019-04-15 11:00,DBKR, 54.1000, 012.1000,, 08.30, 1030.10,,509
8820244,10384,2019-04-15 11:00,DBKR, 54.1000, 012.1000,, 08.30, 1030.10,,509
8816415,384,2019-04-15 11:00,DBLK,-53.2000,-070.9000,, 08.40, 0995.50,,509
8816434,10384,2019-04-15 11:00,DBLK,-53.2000,-070.9000,, 08.40, 0995.50,,509
8885297,10256,2019-04-15 11:00,VRGJ3, 45.3000,-026.3000, 12.00, 13.00, 0991.00,10000,3
8885260,256,2019-04-15 11:00,VRGJ3, 45.3000,-026.3000,, 13.00, 0991.00,10010,3
8759434,384,2019-04-15 12:00,6201065, 54.0000, 006.6000,,, 1031.00,,509
8820894,384,2019-04-15 12:00,6201065, 54.0000, 006.6000,,, 1029.20,,509
8759436,384,2019-04-15 12:00,6201066, 55.2000, 007.2000,,, 1033.10,,509
8820896,384,2019-04-15 12:00,6201066, 55.2000, 007.2000,,, 1031.30,,509
8763481,10256,2019-04-15 12:00,9HA3769, 36.4000, 121.8000,, 07.50, 1017.50,4000,5
8763486,256,2019-04-15 12:00,9HA3769, 36.4000, 121.8000,, 07.50, 1017.50,4010,5
8762481,10256,2019-04-15 12:00,9V9325, 43.1000,-038.9000,, 15.10, 1000.40,20000,2
8762306,256,2019-04-15 12:00,9V9325, 43.1000,-038.9000,, 15.10, 1000.40,20010,2
8762484,10256,2019-04-15 12:00,A8IE9, 47.8000,-175.0000, 06.00, 04.00, 1006.00,20000,2
8762307,256,2019-04-15 12:00,A8IE9, 47.8000,-175.0000,, 04.00, 1006.00,20010,2
8763353,10256,2019-04-15 12:00,A8KY7, 30.7000, 126.0000, 10.00, 14.00, 1020.00,10000,3
8773459,10256,2019-04-15 12:00,A8LL4, 11.2000, 101.6000, 27.00, 30.00, 1010.00,20000,3
8773441,256,2019-04-15 12:00,A8LL4, 11.2000, 101.6000,, 30.00, 1010.00,20010,3
8762480,10256,2019-04-15 12:00,A8UC5, 34.2000, 128.4000, 11.00,, 1019.00,10000,3
8762308,256,2019-04-15 12:00,A8UC5, 34.2000, 128.4000,,, 1019.00,10010,3
8824644,10256,2019-04-15 12:00,A8UL3, 35.3000, 026.4000, 15.50, 17.00, 1012.50,20000,3
8824874,256,2019-04-15 12:00,A8UL3, 35.3000, 026.4000,, 17.00, 1012.50,20010,3
8762543,256,2019-04-15 12:00,A8UL3, 37.1000, 023.9000,, 16.50, 1012.00,20010,2
8762558,10256,2019-04-15 12:00,A8UL3, 37.1000, 023.9000, 13.00, 16.50, 1012.00,20000,2
8759188,256,2019-04-15 12:00,A8ZE4, 04.7000, 106.3000,, 30.50, 1008.50,50010,1
8759305,10256,2019-04-15 12:00,A8ZE4, 04.7000, 106.3000, 25.50, 30.50, 1008.50,55000,1
8763563,256,2019-04-15 12:00,CQEC, 17.4000, 040.2000,, 28.00, 1010.00,10010,2
8763532,10256,2019-04-15 12:00,CQEC, 17.4000, 040.2000, 24.50, 28.00, 1010.00,10000,2
8761116,10256,2019-04-15 12:00,D5OB2, 33.5000,-054.6000, 15.00, 21.10, 1027.30,20000,1
8761181,256,2019-04-15 12:00,D5OB2, 33.5000,-054.6000,, 21.10, 1027.30,20010,1
8762486,10256,2019-04-15 12:00,D5RG3, 37.3000,-009.5000, 16.00, 16.00, 1014.80,20000,3
8762312,256,2019-04-15 12:00,D5RG3, 37.3000,-009.5000,, 16.00, 1014.80,20010,3
8758397,10384,2019-04-15 12:00,DBBA, 54.4000, 012.4000,, 06.00, 1032.50,,509
8759469,10384,2019-04-15 12:00,DBBE, 12.7000,-120.4000,, 26.80, 1009.40,,509
8820874,10384,2019-04-15 12:00,DBBE, 13.3000,-122.7000,, 26.80, 1010.20,,509
8821311,10256,2019-04-15 12:00,DBBH, 16.7000,-062.0000,, 26.50, 1017.70,20000,16
8759667,10384,2019-04-15 12:00,DBBH, 16.6000,-062.0000,, 26.60, 1016.00,,509
8821326,256,2019-04-15 12:00,DBBH, 16.7000,-062.0000,, 26.50, 1017.70,20010,16
8759662,384,2019-04-15 12:00,DBBH, 16.6000,-062.0000,, 26.60, 1016.00,,509
8820759,384,2019-04-15 12:00,DBBT,-29.5000,-037.0000,, 24.40, 1021.10,,509
8759006,10384,2019-04-15 12:00,DBBT,-30.1000,-036.4000,, 24.20, 1021.60,,509
8820776,10384,2019-04-15 12:00,DBBT,-29.5000,-037.0000,, 24.40, 1021.10,,509
8758061,10384,2019-04-15 12:00,DBEA, 54.0000, 008.2000,, 07.00, 1030.70,,509
8758396,10384,2019-04-15 12:00,DBFH, 53.5000, 008.6000,, 07.20, 1029.30,,509
8819820,10384,2019-04-15 12:00,DBJM, 53.9000, 008.9000,, 08.80, 1029.40,,509
8758399,10384,2019-04-15 12:00,DBJM, 54.0000, 008.5000,, 07.40, 1031.10,,509
8788936,384,2019-04-15 12:00,DBKR, 54.1000, 012.1000,, 08.60, 1032.10,,509
8789145,10384,2019-04-15 12:00,DBKR, 54.1000, 012.1000,, 08.60, 1032.10,,509
8759926,10384,2019-04-15 12:00,DBKV, 54.3300, 010.1800,, 07.61, 1032.50,,
8821266,10384,2019-04-15 12:00,DBKV, 54.3300, 010.1800,, 07.71, 1030.90,,
8761173,384,2019-04-15 12:00,DBKV, 54.3000, 010.2000,, 07.60, 1032.50,,509
8821261,10384,2019-04-15 12:00,DBND, 54.3300, 010.1500,, 07.81, 1031.00,,
8761165,384,2019-04-15 12:00,DBND, 54.3000, 010.2000,, 08.00, 1032.60,,509
8759920,10384,2019-04-15 12:00,DBND, 54.3300, 010.1500,, 08.03, 1032.60,,
8762487,10256,2019-04-15 12:00,DCPP2, 32.5000, 029.4000, 18.00, 17.00, 1014.70,10000,2
8762313,256,2019-04-15 12:00,DCPP2, 32.5000, 029.4000,, 17.00, 1014.70,10010,2
8824526,256,2019-04-15 12:00,DCVJ2, 39.6000, 004.7000,,, 1017.60,20010,510
8760545,10256,2019-04-15 12:00,DCVJ2, 41.9000, 007.6000, 11.60,, 1014.60,20000,510
8761080,256,2019-04-15 12:00,DCVJ2, 41.9000, 007.6000,,, 1014.60,20010,510
8761147,256,2019-04-15 12:00,DDKK2, 50.2000,-000.8000,, 10.00, 1023.50,20010,1
8759172,10256,2019-04-15 12:00,DDKK2, 50.2000,-000.8000, 06.60, 10.00, 1023.50,20000,1
8760402,256,2019-04-15 12:00,DDSD2, 33.9000,-013.5000,, 18.10, 1016.50,10010,2
8759128,256,2019-04-15 12:00,DEFY, 39.4000,-024.2000,, 14.80, 1014.00,20010,0
8759142,10256,2019-04-15 12:00,DEFY, 39.4000,-024.2000, 10.50, 14.80, 1014.00,20000,0
8763230,10256,2019-04-15 12:00,DFDE2, 36.2000, 034.8000, 16.00, 18.60, 1012.00,10000,3
8762959,256,2019-04-15 12:00,DFDE2, 36.2000, 034.8000,, 18.60, 1012.00,10010,3
8758654,10256,2019-04-15 12:00,DFGX2, 36.0000, 131.3000, 08.80, 14.00, 1017.60,20000,1
8758826,256,2019-04-15 12:00,DFGX2, 36.0000, 131.3000,, 14.00, 1017.60,20010,1
8762231,10256,2019-04-15 12:00,DGEN, 54.5000, 008.0000, 05.00, 07.50, 1031.60,,0
8762250,256,2019-04-15 12:00,DGEN, 54.5000, 008.0000,, 07.50, 1031.60,,0
8760971,256,2019-04-15 12:00,DGWD2, 10.3000, 107.8000,, 29.00, 1011.60,20010,2
8760731,10256,2019-04-15 12:00,DGWD2, 10.3000, 107.8000,, 29.00, 1011.60,20000,2
8759983,256,2019-04-15 12:00,DGZR2, 41.3000,-165.6000,, 09.00, 1012.60,510,61
8759984,10256,2019-04-15 12:00,DGZR2, 41.3000,-165.6000,, 09.00, 1012.60,500,61
8759265,256,2019-04-15 12:00,DHBN,-34.2000, 168.4000,, 21.00, 1023.00,20010,2
8759039,10256,2019-04-15 12:00,DHBN,-34.2000, 168.4000,, 21.00, 1023.00,20000,2
8759094,10256,2019-04-15 12:00,DIHC, 46.7000, 159.9000,, 02.00, 1024.90,20000,3
8759110,256,2019-04-15 12:00,DIHC, 46.7000, 159.9000,, 02.00, 1024.90,20010,3
8824699,10256,2019-04-15 12:00,DITI2, 28.0000,-094.4000, 18.00,, 1018.60,20000,1
8763620,256,2019-04-15 12:00,DITI2, 25.8000,-095.6000,,, 1016.50,20010,1
8763164,10256,2019-04-15 12:00,DITI2, 25.8000,-095.6000, 18.00,, 1016.50,20000,1
8759634,256,2019-04-15 12:00,DJPZ2, 48.7000,-016.8000,, 12.00, 1001.10,10010,2
8759571,10256,2019-04-15 12:00,DJPZ2, 48.7000,-016.8000,, 12.00, 1001.10,10000,2
8759135,10256,2019-04-15 12:00,DJQB2, 17.4000,-068.9000,, 24.00, 1015.00,20000,1
8759122,256,2019-04-15 12:00,DJQC2,-20.8000,-075.0000,, 21.00, 1014.40,20010,2
8759134,10256,2019-04-15 12:00,DJQC2,-20.8000,-075.0000, 15.50, 21.00, 1014.40,20000,2
8820436,10256,2019-04-15 12:00,DJQC2,-16.8000,-076.0000, 19.00, 23.00, 1012.20,20000,1
8820424,256,2019-04-15 12:00,DJQC2,-16.8000,-076.0000,, 23.00, 1012.20,20010,1
8821247,10384,2019-04-15 12:00,EUCDE08, 50.0300,-002.7300,, 10.92, 1014.70,,
8759925,10384,2019-04-15 12:00,EUCDE08, 51.1800, 001.6800,, 10.23, 1026.40,,
8761172,384,2019-04-15 12:00,EUCDE08, 51.2000, 001.7000,, 10.20, 1026.40,,509
8759874,10384,2019-04-15 12:00,EUCDE09, 46.7200,-071.3800,, 03.42, 1011.70,,
8761134,384,2019-04-15 12:00,EUCDE09, 46.7000,-071.4000,, 03.40, 1011.70,,509
8821235,10384,2019-04-15 12:00,EUCDE09, 48.7000,-068.4100,, 03.06, 1002.40,,
8759863,10384,2019-04-15 12:00,EUCDE19, 31.6000, 133.2400,,, 1014.10,,
8821249,10384,2019-04-15 12:00,EUCDE19, 32.8600, 137.1000,,, 1016.70,,
8761121,384,2019-04-15 12:00,EUCDE19, 31.6000, 133.2000,,, 1014.10,,509
8822575,384,2019-04-15 12:00,EUCDE25, 32.7000,-016.7000,,, 1020.90,,509
8762482,10256,2019-04-15 12:00,LXVQ, 39.0000,-010.0000,, 16.00, 1012.90,10000,2
8762309,256,2019-04-15 12:00,LXVQ, 39.0000,-010.0000,, 16.00, 1012.90,10010,2
8762310,256,2019-04-15 12:00,OXCQ2, 05.4000,-026.5000,, 28.00, 1014.00,20010,3
8762485,10256,2019-04-15 12:00,OXCQ2, 05.4000,-026.5000,, 28.00, 1014.00,20000,3
8787522,256,2019-04-15 12:00,VRGJ3, 42.1000,-035.0000,, 16.00, 1005.00,10010,2
8822007,256,2019-04-15 12:00,VRGJ3, 43.9000,-030.5000,, 14.00, 0992.00,10010,3
8787582,10256,2019-04-15 12:00,VRGJ3, 42.1000,-035.0000, 16.00, 16.00, 1005.00,10000,2
8782214,256,2019-04-15 12:00,VRGJ3, 42.1000,-035.0000,, 16.00, 1005.00,10010,2
8782095,10256,2019-04-15 12:00,VRGJ3, 42.1000,-035.0000, 16.00, 16.00, 1005.00,10000,2
8762483,10256,2019-04-15 12:00,ZDNC5, 06.0000,-011.4000,, 30.00, 1012.10,20000,1
8762311,256,2019-04-15 12:00,ZDNC5, 06.0000,-011.4000,, 30.00, 1012.10,20010,1
8902702,10384,2019-04-16 01:00,DBFI, 53.9000, 008.7000,, 09.00, 1025.00,,509
8916005,256,2019-04-16 01:00,DCPP2, 34.3000, 020.3000,, 16.00, 1011.20,10010,2
8916191,10256,2019-04-16 01:00,DCPP2, 34.3000, 020.3000, 14.50, 16.00, 1011.20,10000,2
8907668,10384,2019-04-16 02:00,DBFI, 53.9000, 008.7000,, 09.10, 1024.90,,509
8905777,10256,2019-04-16 02:00,DCPX2, 12.2000, 131.0000, 29.00, 28.00, 1014.00,20000,2
8905732,256,2019-04-16 02:00,DCPX2, 12.2000, 131.0000,, 28.00, 1014.00,20010,2
8898779,384,2019-04-16 03:00,DBLK,-52.8000,-067.9000,, 09.00, 0994.70,,509
8898740,10384,2019-04-16 03:00,DBLK,-52.8000,-067.9000,, 09.00, 0994.70,,509
8899222,10256,2019-04-16 03:00,DEFY, 40.3000,-021.2000, 14.10, 12.90, 0998.90,,2
8899648,256,2019-04-16 03:00,DEFY, 40.3000,-021.2000,, 12.90, 0998.90,,2
8900985,256,2019-04-16 03:00,DGQD2, 05.7000, 096.6000,, 31.70, 1012.60,20010,2
8900995,10256,2019-04-16 03:00,DGQD2, 05.7000, 096.6000, 25.00, 31.70, 1012.60,20000,2
8902754,256,2019-04-16 03:00,DGZR2, 39.9000,-176.9000,, 10.00, 1022.00,20010,2
8902750,10256,2019-04-16 03:00,DGZR2, 39.9000,-176.9000,, 10.00, 1022.00,20000,2
8901231,256,2019-04-16 03:00,DJPZ2, 45.1000,-028.0000,, 15.00, 0992.90,10010,51
8901504,10256,2019-04-16 03:00,DJPZ2, 45.1000,-028.0000,, 15.00, 0992.90,10000,51
8905774,10256,2019-04-16 03:00,VREX7, 10.0000,-078.3000, 22.00, 28.00, 1013.50,20000,2
8905729,256,2019-04-16 03:00,VREX7, 10.0000,-078.3000,, 28.00, 1013.50,20010,2
8903157,384,2019-04-16 04:00,6201065, 54.0000, 006.6000,,, 1023.60,,509
8903159,384,2019-04-16 04:00,6201066, 55.2000, 007.2000,,, 1026.90,,509
8901850,10384,2019-04-16 04:00,DBBA, 54.1000, 012.1000,, 08.60, 1026.20,,509
8903210,10384,2019-04-16 04:00,DBBE, 14.1000,-125.7000,, 26.60, 1014.00,,509
8902565,10384,2019-04-16 04:00,DBBT,-28.7000,-036.9000,, 25.30, 1020.20,,509
8901736,10384,2019-04-16 04:00,DBEA, 54.0000, 008.2000,, 07.20, 1024.10,,509
8918037,10384,2019-04-16 04:00,DBFI, 53.9000, 008.7000,, 09.30, 1024.40,,509
8901883,10384,2019-04-16 04:00,DBJM, 53.9000, 008.9000,, 08.70, 1024.80,,509
8902546,10384,2019-04-16 04:00,DBKR, 54.1000, 012.1000,, 08.10, 1026.20,,509
8902547,384,2019-04-16 04:00,DBKR, 54.1000, 012.1000,, 08.10, 1026.20,,509
8903477,10384,2019-04-16 04:00,DBKV, 54.3300, 010.1800,, 08.07, 1026.20,,
8902925,384,2019-04-16 04:00,DBKV, 54.3000, 010.2000,, 08.10, 1026.20,,509
8903752,10384,2019-04-16 04:00,DBLK,-52.9000,-067.6000,, 09.00, 0994.50,,509
8903783,384,2019-04-16 04:00,DBLK,-52.9000,-067.6000,, 09.00, 0994.50,,509
8903474,10384,2019-04-16 04:00,DBND, 54.3300, 010.1500,, 08.38, 1026.30,,
8902922,384,2019-04-16 04:00,DBND, 54.3000, 010.2000,, 08.40, 1026.30,,509
8902899,384,2019-04-16 04:00,EUCDE08, 49.8000,-009.3000,, 11.20, 1012.50,,509
8903441,10384,2019-04-16 04:00,EUCDE08, 49.8200,-009.2900,, 11.20, 1012.50,,
8903445,10384,2019-04-16 04:00,EUCDE09, 49.2800,-064.1700,, 00.10, 0987.20,,
8902909,384,2019-04-16 04:00,EUCDE09, 49.3000,-064.2000,, 00.10, 0987.20,,509
8902895,384,2019-04-16 04:00,EUCDE16, 52.1000, 003.9000,,, 1016.40,,509
8903448,10384,2019-04-16 04:00,EUCDE19, 34.1900, 142.5900,,, 1019.00,,
8902888,384,2019-04-16 04:00,EUCDE19, 34.2000, 142.6000,,, 1019.00,,509
8903597,10384,2019-04-16 04:00,EUCDE20, 21.0100,-072.9500,,, 1017.20,,
8903082,10256,2019-04-16 04:00,V7WU3, 32.4000, 165.4000, 12.00, 17.00, 1025.00,20000,3
8903079,256,2019-04-16 04:00,V7WU3, 32.4000, 165.4000,, 17.00, 1025.00,20010,3
8916008,256,2019-04-16 05:00,CQIB6,-34.2000, 026.6000,, 24.00, 1013.40,20010,3
8916194,10256,2019-04-16 05:00,CQIB6,-34.2000, 026.6000, 19.00, 24.00, 1013.40,20000,3
8906963,10384,2019-04-16 05:00,DBBA, 54.1000, 012.1000,, 08.60, 1026.00,,509
8906961,384,2019-04-16 05:00,DBBA, 54.1000, 012.1000,, 08.60, 1026.00,,509
